# Exportado el: 2025-06-02 08:20:37
carId;carVal;valId;valVal
26239;SISTEMA_OPERATIVO;1661405;SIST. OPER: UBUNTU 12.04 CR 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661406;SIST. OPER: WINDOWS 8 PRO 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661407;SIST. OPER: WINDOWS 8.1 PRO 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661408;SIST. OPER: ANDROID 4.3 JELLY BEAN 32 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661409;SIST. OPER: UBUNTU 12.10 QUANTAL QUETZAL 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661410;SIST. OPER: UBUNTU 16.04 XENIAL XERUS 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661411;SIST. OPER: FREEDOS 2.0 ESPAÑOL
26239;SISTEMA_OPERATIVO;1661412;SIST. OPER: UBUNTU 16.10 YAKKETY YAK 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661413;SIST. OPER: WINDOWS 10 PRO 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661414;SIST. OPER: WINDOWS 10 HOME SL 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661415;SIST. OPER: WINDOWS 8.1 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661416;SIST. OPER: WINDOWS 8.1 SL 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661417;SIST. OPER: WINDOWS 10 HOME 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661418;SIST. OPER: WINDOWS 8 SL 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661419;SIST. OPER: WINDOWS 7 PROFESSIONAL 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661420;SIST. OPER: UBUNTU 14.04 TRUSTY TAHR 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661421;SIST. OPER: UBUNTU LINUX 17.10 ARTFUL AARDVARK 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661422;SIST. OPER: NO INCLUIDO
26239;SISTEMA_OPERATIVO;1661423;SIST. OPER: WINDOWS 11 PRO 64 BITS ESPAÑOL DOWNGRADE TO WINDOWS 10 PRO 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661424;SIST. OPER: FREEDOS 3.0 ESPAÑOL
26239;SISTEMA_OPERATIVO;1661425;SIST. OPER: UBUNTU 20.10 GROOVY GORILLA 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661426;SIST. OPER: UBUNTU 21.04 LTS HIRSUTE HIPPO 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1738280;SIST. OPER: WINDOWS 10 IOT
26239;SISTEMA_OPERATIVO;1885665;SIST. OPER: UBUNTU 23.10 MANTIC MINOTAUR 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1885668;SIST. OPER: UBUNTU 22.10 KINETIC KUDU 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1885666;SIST. OPER: UBUNTU 23.04 LUNAR LOBSTER 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;3325831;SIST. OPER: UBUNTU 24.10 ORACULAR ORIOLE 64 BITS ESPAÑOL
26240;UNIDAD_OPTICA;1661427;UNIDAD OPTICA: SI
26240;UNIDAD_OPTICA;1661428;UNIDAD OPTICA: NO
26241;TECLADO;1661429;TECLADO: SI
26241;TECLADO;1661430;TECLADO: NO
26242;MOUSE;1661431;MOUSE: NO
26242;MOUSE;1661432;MOUSE: SI
26243;SUITE_OFIMATICA;1661433;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2021
26243;SUITE_OFIMATICA;1661434;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE PROFESSIONAL 2021
26243;SUITE_OFIMATICA;1661435;SUITE OFIMATICA: LIBREOFFICE 7.1
26243;SUITE_OFIMATICA;1661436;SUITE OFIMATICA: NO
26243;SUITE_OFIMATICA;1661437;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2016
26243;SUITE_OFIMATICA;1661438;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE PROFESSIONAL 2016
26243;SUITE_OFIMATICA;1661439;SUITE OFIMATICA: LIBREOFFICE 6.0
26243;SUITE_OFIMATICA;1661440;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2019
26243;SUITE_OFIMATICA;1661441;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE PROFESSIONAL 2019
26243;SUITE_OFIMATICA;1661442;SUITE OFIMATICA: LIBREOFFICE 7.0
26243;SUITE_OFIMATICA;2906884;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2024
26243;SUITE_OFIMATICA;3325844;SUITE OFIMATICA: LIBREOFFICE 24.8
26244;GARANTIA_DE_FABRICA;1661443;G. F: 24 MESES CARRY-IN
26244;GARANTIA_DE_FABRICA;1661444;G. F: 12 MESES CARRY-IN
26244;GARANTIA_DE_FABRICA;1661445;G. F: 36 MESES CARRY-IN
26244;GARANTIA_DE_FABRICA;1661446;G. F: 60 MESES CARRY-IN
26244;GARANTIA_DE_FABRICA;1661447;G. F: 36 MESES ON-SITE
26244;GARANTIA_DE_FABRICA;1661448;G. F: 48 MESES CARRY-IN
26244;GARANTIA_DE_FABRICA;1661449;G. F: 48 MESES ON-SITE
26244;GARANTIA_DE_FABRICA;1661450;G. F: 60 MESES ON-SITE
26244;GARANTIA_DE_FABRICA;1661451;G. F: 12 MESES ON-SITE
26245;UNIDAD;1661452;UNIDAD
26246;MARCA;1661453;Q T-GLICH
26246;MARCA;1661454;HAO TECH
26246;MARCA;1661455;SILVER VOLT
26246;MARCA;1661456;NEW KRAL
26246;MARCA;1661457;RHINOBOX
26246;MARCA;1661458;GCS
26246;MARCA;1661459;DELL
26246;MARCA;1661460;VASTEC
26246;MARCA;1661461;MSI
26246;MARCA;1661462;HP
26246;MARCA;1661463;ADVANCE
26246;MARCA;1661464;LENOVO
26246;MARCA;1661465;HANDEEL
26246;MARCA;1661466;KENYA
26246;MARCA;1661467;FUJITSU
26246;MARCA;1661468;M4X
26246;MARCA;1661469;MAXTIC
26246;MARCA;1661470;HUAWEI
26246;MARCA;1661471;LG
26246;MARCA;1661472;POS-D
26246;MARCA;1661473;CIBER
26246;MARCA;1661474;INSOMED
26246;MARCA;2501122;QOSOFT
26246;MARCA;2925498;HAITECH
26246;MARCA;1721329;ZKT ECO
26246;MARCA;3916461;MEGA CHAMBI
26246;MARCA;3866542;NIMBOX
26246;MARCA;2906847;KENYA TECHNOLOGY
26246;MARCA;1729979;QUAMTU
26246;MARCA;1937423;ARTEC
26246;MARCA;3755243;H HANERT
26246;MARCA;1754473;SIKER
26246;MARCA;1835919;ALLWIYA
26246;MARCA;2611058;WORLDLIFE
26246;MARCA;2022935;JFA TECHNOLOGY
26246;MARCA;2023551;ASUS
26246;MARCA;3731652;VALHALLA
26247;MODELO;+null+;++null++
26248;NRO_PARTE;+null+;++null++
26424;EMPAQUE_DE_FABRICA;1664639;EN: CAJA
51107;SISTEMA_DE_MANEJO_RAEE;3716338;SIST. MANEJO RAEE: COLECTIVO
51107;SISTEMA_DE_MANEJO_RAEE;3716339;SIST. MANEJO RAEE: INDIVIDUAL
26249;CERTIFICACION;1664640;MICROSOFT TEAMS READY
26249;CERTIFICACION;1664641;MIL-STD-810H
26249;CERTIFICACION;1664642;MIL-STD-810G
26249;CERTIFICACION;1664643;CE O UE
26249;CERTIFICACION;1664644;ISO 9001
26249;CERTIFICACION;1664645;VCCI - JAPON
26249;CERTIFICACION;1664646;TCO
26249;CERTIFICACION;1664647;EPEAT
26249;CERTIFICACION;1664648;BSMI - Taiwan Mark
26249;CERTIFICACION;1664649;GOST-R Rusia
26249;CERTIFICACION;1664650;EuP/ErP
26249;CERTIFICACION;1664651;ISO 14001
26249;CERTIFICACION;1664652;SKYPE FOR BUSINESS
26249;CERTIFICACION;1664653;TUV/S S-Mark (Japan)
26249;CERTIFICACION;1664654;ENERGY STAR
26249;CERTIFICACION;1664655;FCC - EE. UU.
26249;CERTIFICACION;1664656;cCSAus
26249;CERTIFICACION;1664657;EPA 5.0
26249;CERTIFICACION;1664658;WEEE
26249;CERTIFICACION;1664659;RoHS
26249;CERTIFICACION;1664660;UL
